2.61
3.27
0.49
2.5
3.96
3.65
0.26
0.16
1.95
1.44
2.69
1.76
1.31
0.27
2.56
1.16
4.16
0.74
0.68
3.43
2.89
2.87
0.32
1.24
1.84
0.81
0.65
2.08
2.99
2.8
1.51
3.92
2.3
1.23
2.06
2.93
0.68
1.71
3.1
1.51
3.07
1.75
5.12
2.43
1.71
0.31
1.46
4.12
2.6
3.49
1.54
4.05
0.35
2.18
3.56
3.24
1.25
1.02
2.92
3.27
1.78
2.57
0.63
0.55
0.7
2.41
1.86
3.93
0.16
2.52
0.72
1.49
0.16
1.51
1.3
3.38
1.22
1.26
2.81
0.8
