0.87
1.08
2.19
2.12
0.75
0.42
0.18
3.85
3.86
1.77
1.88
0.17
1.21
3.42
1.16
3.42
0.37
0.19
2.55
0.12
2.17
2.96
1.31
4.17
0.19
0.76
3.21
0.25
0.54
0.19
0.66
2.97
0.6
5.89
3.09
0.07
1
1.88
0.37
1.68
1.05
1.94
1.26
2.19
0.44
1.6
1.97
1.39
3.15
2.45
1.5
3.1
3.1
2.04
0.51
0.14
3.95
2.1
1.7
3.72
2.04
1.58
1.78
1.24
2.68
1.08
2.34
0.91
0.32
0.41
1.22
0.23
0.9
0.41
3.45
2.32
0.06
1.39
2.29
1
