2.38
3.18
3.7
1.43
3.06
2.88
0.82
0.36
0.36
3.91
0.36
0.64
2.05
3.64
2.52
3.36
2.17
3.72
1.81
3.89
2.15
0.24
3.94
1.67
3.24
3.99
2.95
2.22
2.68
0.26
1.41
0.79
3.17
1.49
3.24
2.1
2.53
0.2
2.77
3.7
3.75
2.47
0.72
1.39
3.29
3.83
1.97
1.51
0.96
1.07
3.84
0.52
3.05
0.29
0.63
2.01
3.29
0.39
0.79
0.57
2.79
1.67
3.01
2.9
1.27
3.67
1.67
1.42
1.13
1.11
3.32
1.04
3.82
2.86
0.58
1.4
2.55
1.9
2.07
1.33
